Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;2003073031almati;Алматы. 30 и 31 июля 2003 г. (2 шт.);;Алматы. 30 и 31 июля 2003 г. (2 шт.);140;20030730almati.avi;20030731almati.avi;;RUS_DVD_DK_front.jpg;
;;;0;200308lekciipriem;5 лекций перед приемом 2003 г.;;5 лекций перед приемом 2003 г.;140;200308lekciipriem.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2003100102moskva;Москва. 1 и 2 октября 2003 г. (2 шт.);;Москва. 1 и 2 октября 2003 г. (2 шт.);140;20031001moskva.avi;20031002moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20031013otveti;Ответы на вопросы. Осень. 13 октября 2003 г.;;Ответы на вопросы. Осень. 13 октября 2003 г.;140;20031013otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20031021otveti;Ответы на вопросы москвичей. 21 октября 2003 г.;;Ответы на вопросы москвичей. 21 октября 2003 г.;140;20031021otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2003102223piter;С-Петербург. 22 и 23 октября 2003 г. (2 шт.);;С-Петербург. 22 и 23 октября 2003 г. (2 шт.);140;20031022piter.avi;20031023piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;20031129volgograd;Волгоград. 29 ноября 2003 г. ;;Волгоград. 29 ноября 2003 г. ;140;20031129volgograd.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2003121011moskva;Москва. 10 и 11 декабря 2003 г. (2 шт.);;Москва. 10 и 11 декабря 2003 г. (2 шт.);140;20031210moskva.avi;20031211moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20031213ekaterinburg;Екатеринбург. 13 декабря 2003 г.;;Екатеринбург. 13 декабря 2003 г.;140;20031213ekaterinburg.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20031221zaporozhe;Запорожье. 21 декабря 2003 г.;;Запорожье. 21 декабря 2003 г.;140;20031221zaporozhe.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20040316piter;С-Петербург. 16 и 17 марта 2004 г. (2 шт.);;С-Петербург. 16 и 17 марта 2004 г. (2 шт.);140;20040316piter.avi;20040317piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;20040318otveti;Ответы на вопросы. Март 2004 г.;;Ответы на вопросы. Март 2004 г.;140;20040318otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2004041415moskva;Москва. 14 и 15 апреля 2004 г. (2 шт.);;Москва. 14 и 15 апреля 2004 г. (2 шт.);140;20040414moskva.avi;20040415moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20040411otveti;Ответы на вопросы. Апрель 2004 г.;;Ответы на вопросы. Апрель 2004 г.;140;20040411otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2004050102volgograd;Волгоград. Семинар 1 и 2 мая 2004 г. (2 шт.);;Волгоград. Семинар 1 и 2 мая 2004 г. (2 шт.);140;20040501volgograd.avi;20040502volgograd.avi;;RUS_DVD_DK_front.jpg;
;;;0;20040512kiev;Киев. 12 мая 2004 г. ;;Киев. 12 мая 2004 г. ;140;20040512kiev.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20040513otveti;Ответы на вопросы. Май 2004 г. ;;Ответы на вопросы. Май 2004 г. ;140;20040513otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20040523nnovgorod;Н.Новгород. 23 мая 2004 г. ;;Н.Новгород. 23 мая 2004 г. ;140;20040523nnovgorod.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20040711otveti;Ответы на вопросы. Июль 2004 г.;;Ответы на вопросы. Июль 2004 г.;140;20040711otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20040712otveti;Ответы на вопросы. Лето 2004 г.;;Ответы на вопросы. Лето 2004 г.;140;20040712otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20041015vilnus;Вильнюс. Семинар 15 октября 2004 г.;;Вильнюс. Семинар 15 октября 2004 г.;140;20041015vilnus.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2004110102otveti;Ответы на вопросы. Ноябрь 2004 г. (2 шт.);;Ответы на вопросы. Ноябрь 2004 г. (2 шт.);140;20041101otveti.avi;20041102otveti.avi;;RUS_DVD_DK_front.jpg;
